Stat	N	Ch1		Ch2		Ch3		Ch4		Ch5		Ch6
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0305	0500	0500	0500	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0600	0600	0600	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
 9	4	0306	0654	0695	0613	0000	0000
